gre_score,gre_score_quant,gre_score_verbal,test_score_toefl,undergraduation_score,work_ex,papers_published,university_name,status,ranking
330,168,162,113.0,2.98,34,2,state_university_of_new_york_at_stony_brook,accept,35
315,163,152,105.0,2.05,33,0,state_university_of_new_york_at_stony_brook,accept,35
334,166,168,120.0,3.54,1,3,state_university_of_new_york_at_stony_brook,accept,35
319,167,152,104.0,3.13,34,0,state_university_of_new_york_at_stony_brook,accept,35
322,164,158,108.0,3.44,0,0,state_university_of_new_york_at_stony_brook,accept,35
325,167,158,109.0,3.38,24,3,state_university_of_new_york_at_stony_brook,accept,35
318,166,152,111.0,3.48,22,0,state_university_of_new_york_at_stony_brook,accept,35
334,169,165,108.0,2.96,26,0,state_university_of_new_york_at_stony_brook,accept,35
326,169,157,111.0,3.35,6,0,state_university_of_new_york_at_stony_brook,accept,35
329,166,163,114.0,3.59,40,3,state_university_of_new_york_at_stony_brook,accept,35
328,169,159,109.0,3.64,0,0,state_university_of_new_york_at_stony_brook,accept,35
320,170,150,105.0,3.66,2,0,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,110.0,3.28,26,0,state_university_of_new_york_at_stony_brook,accept,35
331,169,162,116.0,2.65,37,3,state_university_of_new_york_at_stony_brook,accept,35
321,164,157,119.0,3.0,3,0,state_university_of_new_york_at_stony_brook,accept,35
325,170,155,107.0,2.85,9,0,state_university_of_new_york_at_stony_brook,accept,35
304,161,143,100.0,3.88,28,3,state_university_of_new_york_at_stony_brook,accept,35
318,163,155,108.0,2.77,15,3,state_university_of_new_york_at_stony_brook,accept,35
324,166,158,109.0,3.68,13,0,state_university_of_new_york_at_stony_brook,accept,35
315,164,151,109.0,3.05,37,0,state_university_of_new_york_at_stony_brook,accept,35
325,170,155,105.0,2.98,40,0,state_university_of_new_york_at_stony_brook,accept,35
322,167,155,103.0,3.08,20,3,state_university_of_new_york_at_stony_brook,accept,35
311,160,151,75.0,3.8,0,3,state_university_of_new_york_at_stony_brook,accept,35
323,167,156,105.0,2.85,52,0,state_university_of_new_york_at_stony_brook,accept,35
312,164,148,105.0,3.48,45,0,state_university_of_new_york_at_stony_brook,accept,35
326,168,158,111.0,3.73,6,0,state_university_of_new_york_at_stony_brook,accept,35
321,164,157,105.0,3.39,36,0,state_university_of_new_york_at_stony_brook,accept,35
317,163,154,107.0,3.64,41,0,state_university_of_new_york_at_stony_brook,accept,35
316,152,164,93.0,2.98,0,0,state_university_of_new_york_at_stony_brook,accept,35
317,164,153,103.0,2.28,21,0,state_university_of_new_york_at_stony_brook,accept,35
315,162,153,75.0,3.43,16,0,state_university_of_new_york_at_stony_brook,accept,35
325,169,156,111.0,3.43,2,0,state_university_of_new_york_at_stony_brook,accept,35
317,163,154,111.0,3.44,36,0,state_university_of_new_york_at_stony_brook,accept,35
324,167,157,117.0,3.32,57,0,state_university_of_new_york_at_stony_brook,accept,35
318,165,153,99.0,3.05,24,0,state_university_of_new_york_at_stony_brook,accept,35
311,162,149,96.0,3.08,24,3,state_university_of_new_york_at_stony_brook,accept,35
315,160,155,106.0,3.76,4,0,state_university_of_new_york_at_stony_brook,accept,35
310,155,155,105.0,3.88,60,0,state_university_of_new_york_at_stony_brook,accept,35
310,155,155,105.0,3.88,60,0,state_university_of_new_york_at_stony_brook,accept,35
322,167,155,109.0,3.2,8,0,state_university_of_new_york_at_stony_brook,accept,35
321,164,157,105.0,3.7,18,3,state_university_of_new_york_at_stony_brook,accept,35
314,164,150,108.0,3.08,60,0,state_university_of_new_york_at_stony_brook,accept,35
322,168,154,100.0,3.54,12,3,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,107.0,2.76,0,0,state_university_of_new_york_at_stony_brook,accept,35
315,170,145,101,3.6,0,0,state_university_of_new_york_at_stony_brook,accept,35
324,167,157,105.0,3.45,28,0,state_university_of_new_york_at_stony_brook,accept,35
314,166,148,93.0,3.04,21,0,state_university_of_new_york_at_stony_brook,accept,35
319,167,152,96.0,3.61,2,3,state_university_of_new_york_at_stony_brook,accept,35
321,168,153,103.0,3.46,38,0,state_university_of_new_york_at_stony_brook,accept,35
320,166,154,107.0,2.5,0,3,state_university_of_new_york_at_stony_brook,accept,35
317,159,158,102.0,3.04,29,0,state_university_of_new_york_at_stony_brook,accept,35
321,166,155,93.0,3.48,2,0,state_university_of_new_york_at_stony_brook,accept,35
316,166,150,94.0,3.09,6,0,state_university_of_new_york_at_stony_brook,accept,35
317,163,154,101.0,2.75,31,3,state_university_of_new_york_at_stony_brook,accept,35
317,166,151,102.0,3.5,13,0,state_university_of_new_york_at_stony_brook,accept,35
317,166,151,102.0,3.5,13,0,state_university_of_new_york_at_stony_brook,accept,35
324,169,155,99.0,3.24,18,0,state_university_of_new_york_at_stony_brook,accept,35
319,166,153,105.0,3.4,21,3,state_university_of_new_york_at_stony_brook,accept,35
318,161,157,113.0,3.5,33,2,state_university_of_new_york_at_stony_brook,accept,35
324,167,157,104.0,3.31,30,0,state_university_of_new_york_at_stony_brook,accept,35
319,167,152,75.0,2.5,13,0,state_university_of_new_york_at_stony_brook,accept,35
314,165,149,98.0,3.08,53,2,state_university_of_new_york_at_stony_brook,accept,35
310,161,149,106.0,3.14,60,0,state_university_of_new_york_at_stony_brook,accept,35
311,164,147,101,3.36,17,0,state_university_of_new_york_at_stony_brook,accept,35
321,164,157,104.0,3.52,10,3,state_university_of_new_york_at_stony_brook,accept,35
321,164,157,112.0,3.36,5,2,state_university_of_new_york_at_stony_brook,accept,35
313,163,150,106.0,3.53,0,0,state_university_of_new_york_at_stony_brook,accept,35
326,165,161,114.0,3.36,15,0,state_university_of_new_york_at_stony_brook,accept,35
318,164,154,106.0,2.82,6,0,state_university_of_new_york_at_stony_brook,accept,35
329,167,162,106.0,3.4,3,0,state_university_of_new_york_at_stony_brook,accept,35
309,163,146,96.0,3.48,12,0,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,109.0,3.48,33,0,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,109.0,3.48,33,0,state_university_of_new_york_at_stony_brook,accept,35
328,170,158,110.0,3.39,6,0,state_university_of_new_york_at_stony_brook,accept,35
315,166,149,99.0,3.64,0,0,state_university_of_new_york_at_stony_brook,accept,35
329,170,159,118.0,3.38,15,0,state_university_of_new_york_at_stony_brook,accept,35
313,164,149,75.0,3.35,21,2,state_university_of_new_york_at_stony_brook,accept,35
319,161,158,115.0,3.65,2,3,state_university_of_new_york_at_stony_brook,accept,35
323,170,153,106.0,2.8,5,0,state_university_of_new_york_at_stony_brook,accept,35
310,165,145,99.0,3.61,3,0,state_university_of_new_york_at_stony_brook,accept,35
325,168,157,111.0,3.75,16,0,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,116.0,3.44,20,0,state_university_of_new_york_at_stony_brook,accept,35
322,163,159,110.0,3.52,32,0,state_university_of_new_york_at_stony_brook,accept,35
318,165,153,112.0,3.66,36,3,state_university_of_new_york_at_stony_brook,accept,35
319,167,152,102.0,3.68,45,0,state_university_of_new_york_at_stony_brook,accept,35
327,167,160,110.0,2.72,64,0,state_university_of_new_york_at_stony_brook,accept,35
326,168,158,110.0,2.92,60,0,state_university_of_new_york_at_stony_brook,accept,35
329,168,161,109.0,3.48,2,3,state_university_of_new_york_at_stony_brook,accept,35
317,166,151,96.0,3.64,6,0,state_university_of_new_york_at_stony_brook,accept,35
312,165,147,100.0,2.75,7,3,state_university_of_new_york_at_stony_brook,accept,35
314,164,150,103.0,3.56,17,3,state_university_of_new_york_at_stony_brook,accept,35
318,166,152,108.0,3.76,28,2,state_university_of_new_york_at_stony_brook,accept,35
325,169,156,114.0,3.69,34,3,state_university_of_new_york_at_stony_brook,accept,35
319,166,153,107.0,3.37,0,0,state_university_of_new_york_at_stony_brook,accept,35
317,159,158,113.0,3.66,30,1,state_university_of_new_york_at_stony_brook,accept,35
318,170,148,103.0,2.98,20,0,state_university_of_new_york_at_stony_brook,accept,35
328,169,159,109.0,3.26,9,2,state_university_of_new_york_at_stony_brook,accept,35
325,167,158,112.0,3.62,5,0,state_university_of_new_york_at_stony_brook,accept,35
325,168,157,113.0,3.72,9,0,state_university_of_new_york_at_stony_brook,accept,35
326,166,160,117.0,2.8,6,0,state_university_of_new_york_at_stony_brook,accept,35
330,169,161,105.0,3.75,3,3,state_university_of_new_york_at_stony_brook,accept,35
319,162,157,110.0,3.69,34,3,state_university_of_new_york_at_stony_brook,accept,35
325,168,157,113.0,2.62,39,3,state_university_of_new_york_at_stony_brook,accept,35
322,164,158,107.0,3.51,0,0,state_university_of_new_york_at_stony_brook,accept,35
323,166,157,106.0,3.64,19,0,state_university_of_new_york_at_stony_brook,accept,35
322,170,152,105.0,3.17,25,2,state_university_of_new_york_at_stony_brook,accept,35
318,168,150,100.0,3.08,14,0,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,106.0,3.26,19,3,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,110.0,3.32,9,0,state_university_of_new_york_at_stony_brook,accept,35
320,169,151,102.0,3.37,9,3,state_university_of_new_york_at_stony_brook,accept,35
332,170,162,114.0,3.28,32,2,state_university_of_new_york_at_stony_brook,accept,35
321,169,152,107.0,3.7,27,0,state_university_of_new_york_at_stony_brook,accept,35
314,163,151,104.0,3.9,26,2,state_university_of_new_york_at_stony_brook,accept,35
327,169,158,108.0,3.28,29,0,state_university_of_new_york_at_stony_brook,accept,35
312,165,147,0,3.28,0,0,state_university_of_new_york_at_stony_brook,accept,35
324,169,155,105.0,3.65,6,3,state_university_of_new_york_at_stony_brook,accept,35
326,170,156,116.0,3.52,3,0,state_university_of_new_york_at_stony_brook,accept,35
329,170,159,110.0,3.52,60,0,state_university_of_new_york_at_stony_brook,accept,35
324,167,157,103.0,3.32,46,0,state_university_of_new_york_at_stony_brook,accept,35
324,167,157,103.0,3.32,46,0,state_university_of_new_york_at_stony_brook,accept,35
322,166,156,110.0,3.46,18,3,state_university_of_new_york_at_stony_brook,accept,35
319,166,153,103.0,2.86,40,0,state_university_of_new_york_at_stony_brook,accept,35
324,158,166,109.0,3.36,0,0,state_university_of_new_york_at_stony_brook,accept,35
320,166,154,116.0,3.88,32,3,state_university_of_new_york_at_stony_brook,accept,35
319,166,153,109.0,3.19,27,0,state_university_of_new_york_at_stony_brook,accept,35
324,170,154,100.0,3.37,37,0,state_university_of_new_york_at_stony_brook,accept,35
313,169,144,105.0,3.48,1,3,state_university_of_new_york_at_stony_brook,accept,35
317,167,150,101,3.47,32,0,state_university_of_new_york_at_stony_brook,accept,35
324,169,155,104.0,2.89,43,0,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,116.0,3.52,25,0,state_university_of_new_york_at_stony_brook,accept,35
327,170,157,104.0,3.53,18,0,state_university_of_new_york_at_stony_brook,accept,35
327,165,162,117.0,3.28,17,0,state_university_of_new_york_at_stony_brook,accept,35
321,168,153,97.0,3.12,3,0,state_university_of_new_york_at_stony_brook,accept,35
311,160,151,101.0,3.66,18,3,state_university_of_new_york_at_stony_brook,accept,35
313,161,152,117.0,3.63,32,3,state_university_of_new_york_at_stony_brook,accept,35
325,167,158,115.0,3.74,20,0,state_university_of_new_york_at_stony_brook,accept,35
325,167,158,115.0,3.74,20,0,state_university_of_new_york_at_stony_brook,accept,35
320,161,159,113.0,2.7,82,0,state_university_of_new_york_at_stony_brook,accept,35
324,168,156,111.0,3.3,26,2,state_university_of_new_york_at_stony_brook,accept,35
325,167,158,114.0,3.48,1,0,state_university_of_new_york_at_stony_brook,accept,35
333,170,163,112.0,3.34,52,0,state_university_of_new_york_at_stony_brook,accept,35
319,165,154,104.0,3.66,15,0,state_university_of_new_york_at_stony_brook,accept,35
322,167,155,113.0,3.76,16,3,state_university_of_new_york_at_stony_brook,accept,35
317,168,149,106.0,2.83,15,0,state_university_of_new_york_at_stony_brook,accept,35
328,158,170,114.0,3.48,20,3,state_university_of_new_york_at_stony_brook,accept,35
320,168,152,99.0,3.3,25,3,state_university_of_new_york_at_stony_brook,accept,35
318,167,151,100.0,2.72,30,0,state_university_of_new_york_at_stony_brook,accept,35
316,165,151,104.0,3.68,20,3,state_university_of_new_york_at_stony_brook,accept,35
327,170,157,114,3.04,18,0,state_university_of_new_york_at_stony_brook,accept,35
325,166,159,118.0,3.54,6,3,state_university_of_new_york_at_stony_brook,accept,35
325,168,157,114.0,2.96,27,0,state_university_of_new_york_at_stony_brook,accept,35
321,167,154,115.0,3.55,23,0,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,100.0,3.46,29,3,state_university_of_new_york_at_stony_brook,accept,35
323,168,155,100.0,3.46,29,3,state_university_of_new_york_at_stony_brook,accept,35
323,167,156,75.0,3.55,1,3,state_university_of_new_york_at_stony_brook,accept,35
324,170,154,106.0,3.44,10,0,state_university_of_new_york_at_stony_brook,accept,35
318,163,155,110.0,3.37,48,0,state_university_of_new_york_at_stony_brook,accept,35
330,168,162,117.0,3.5,18,0,state_university_of_new_york_at_stony_brook,accept,35
310,149,161,91.0,3.2,0,0,state_university_of_new_york_at_stony_brook,accept,35
322,155,167,109.0,3.0,20,3,state_university_of_new_york_at_stony_brook,accept,35
314,163,151,104.0,3.75,15,3,state_university_of_new_york_at_stony_brook,accept,35
321,169,152,103.0,3.53,1,3,state_university_of_new_york_at_stony_brook,accept,35
318,166,152,117.0,3.66,0,0,state_university_of_new_york_at_stony_brook,accept,35
332,170,162,114.0,3.4,24,0,state_university_of_new_york_at_stony_brook,accept,35
332,169,163,116.0,3.16,2,0,state_university_of_new_york_at_stony_brook,accept,35
317,168,149,114,3.88,5,0,state_university_of_new_york_at_stony_brook,accept,35
316,167,149,107.0,3.6,27,0,state_university_of_new_york_at_stony_brook,accept,35
325,169,156,115.0,3.67,15,0,state_university_of_new_york_at_stony_brook,accept,35
311,164,147,99.0,3.46,17,0,state_university_of_new_york_at_stony_brook,accept,35
323,163,160,118.0,3.72,1,3,state_university_of_new_york_at_stony_brook,accept,35
320,164,156,105.0,3.05,28,0,state_university_of_new_york_at_stony_brook,accept,35
313,164,149,104.0,3.8,42,0,state_university_of_new_york_at_stony_brook,accept,35
317,166,151,95.0,2.89,20,0,state_university_of_new_york_at_stony_brook,accept,35
316,163,153,106.0,3.88,6,0,state_university_of_new_york_at_stony_brook,accept,35
326,169,157,111.0,3.26,1,3,state_university_of_new_york_at_stony_brook,accept,35
317,162,155,112.0,3.6,27,3,state_university_of_new_york_at_stony_brook,accept,35
316,163,153,105.0,3.91,39,0,state_university_of_new_york_at_stony_brook,accept,35
321,164,157,106.0,3.65,29,3,state_university_of_new_york_at_stony_brook,accept,35
321,167,154,0,3.6,6,0,state_university_of_new_york_at_stony_brook,accept,35
319,169,150,106.0,3.56,29,0,state_university_of_new_york_at_stony_brook,accept,35
315,166,149,105.0,2.72,29,0,state_university_of_new_york_at_stony_brook,accept,35
333,168,165,114.0,3.61,2,0,state_university_of_new_york_at_stony_brook,accept,35
315,167,148,103.0,3.62,21,0,state_university_of_new_york_at_stony_brook,accept,35
317,162,155,111.0,3.65,2,0,state_university_of_new_york_at_stony_brook,accept,35
319,163,156,111.0,3.52,90,0,state_university_of_new_york_at_stony_brook,accept,35
315,160,155,113.0,3.65,6,2,state_university_of_new_york_at_stony_brook,accept,35
322,165,157,113.0,3.15,44,0,state_university_of_new_york_at_stony_brook,accept,35
333,168,165,114.0,3.82,0,0,state_university_of_new_york_at_stony_brook,accept,35
326,169,157,111.0,3.4,0,0,state_university_of_new_york_at_stony_brook,accept,35
325,168,157,106.0,2.65,8,3,state_university_of_new_york_at_stony_brook,accept,35
325,170,155,110.0,3.44,33,0,state_university_of_new_york_at_stony_brook,accept,35
320,166,154,109.0,3.92,8,3,state_university_of_new_york_at_stony_brook,accept,35
321,166,155,112.0,3.8,43,3,state_university_of_new_york_at_stony_brook,accept,35
319,163,156,105.0,3.41,27,0,state_university_of_new_york_at_stony_brook,accept,35
325,170,155,115.0,3.48,5,0,state_university_of_new_york_at_stony_brook,accept,35
322,168,154,108.0,3.56,20,0,state_university_of_new_york_at_stony_brook,accept,35
312,162,150,106.0,3.48,32,3,state_university_of_new_york_at_stony_brook,accept,35
327,170,157,110.0,3.42,32,0,state_university_of_new_york_at_stony_brook,accept,35
315,164,151,108.0,3.62,1,0,state_university_of_new_york_at_stony_brook,accept,35
328,164,164,116.0,3.64,0,0,state_university_of_new_york_at_stony_brook,accept,35
330,170,160,114.0,3.04,6,3,state_university_of_new_york_at_stony_brook,accept,35
314,162,152,105.0,3.8,18,0,state_university_of_new_york_at_stony_brook,accept,35
314,162,152,105.0,3.8,18,0,state_university_of_new_york_at_stony_brook,accept,35
315,166,149,101,3.65,30,2,state_university_of_new_york_at_stony_brook,accept,35
312,158,154,102.0,3.65,42,0,state_university_of_new_york_at_stony_brook,accept,35
319,165,154,101.0,3.0,52,0,state_university_of_new_york_at_stony_brook,accept,35
309,159,150,93.0,3.58,44,0,state_university_of_new_york_at_stony_brook,accept,35
318,168,150,75.0,3.87,5,0,state_university_of_new_york_at_stony_brook,accept,35
324,165,159,116.0,3.78,22,0,state_university_of_new_york_at_stony_brook,accept,35
321,170,151,75.0,2.99,27,0,state_university_of_new_york_at_stony_brook,accept,35
330,166,164,117.0,3.55,40,0,state_university_of_new_york_at_stony_brook,accept,35
324,164,160,108.0,3.34,26,0,state_university_of_new_york_at_stony_brook,accept,35
324,166,158,109.0,3.26,29,3,state_university_of_new_york_at_stony_brook,accept,35
318,165,153,103.0,3.44,27,0,state_university_of_new_york_at_stony_brook,accept,35
322,166,156,103.0,3.23,28,0,state_university_of_new_york_at_stony_brook,accept,35
310,165,145,101,3.69,15,0,state_university_of_new_york_at_stony_brook,accept,35
330,167,163,114.0,2.4,6,0,state_university_of_new_york_at_stony_brook,accept,35
328,165,163,113.0,3.75,22,0,state_university_of_new_york_at_stony_brook,accept,35
328,165,163,113.0,3.75,22,0,state_university_of_new_york_at_stony_brook,accept,35
315,166,149,99.0,3.08,12,0,state_university_of_new_york_at_stony_brook,accept,35
319,170,149,108.0,2.64,42,0,state_university_of_new_york_at_stony_brook,accept,35
312,162,150,106.0,3.0,40,0,state_university_of_new_york_at_stony_brook,accept,35
308,160,148,96.0,3.28,98,0,state_university_of_new_york_at_stony_brook,accept,35
317,164,153,101.0,3.71,50,0,state_university_of_new_york_at_stony_brook,accept,35
315,168,147,102.0,3.04,35,0,state_university_of_new_york_at_stony_brook,accept,35
